789,0|94-131-3-1|1,0|3-0|26,0|3-94|38,0|131-0-1|1,1|94|4,0|3-94-0|2,1|131|2
485,0|8-74-7-298|1,0|298-8-74|1,0|7-8-298|1,0|8-7-298|1,0|74-298-8|2,0|298-8|33,0|7-74-48|2
404,0|39|880,0|69-39-6|1,0|6-177|35,0|69-177-0-6|1,0|0-69-6-39|1,0|0-39|27,0|0-69-39|1
537,0|2-239-219|2,0|219-1-36|4,0|36-219-1|2,0|2|888,0|36-239|31,0|219|887
193,0|1-18|36,0|0-1-2|3,0|3-0|30,1|1|1,0|18-2-1|3,0|2-0-18|1,0|0-1|39
646,0|345-3|24,0|345-0|24,0|1-0-5|1,0|5-1|29,0|345-1-3|1,0|3|858,0|3-1-5|2
497,0|19-27-4|1,0|8-27-19|1,0|8-27|36,0|18-19-8|1,1|18|6,0|18|907
520,0|2-14|31,0|486-5|28,0|14-2|34,0|5-486-14|1,0|5|945,1|2-486|1,1|486|6
617,0|0-27-172|1,0||18394,0|0-41-172|3,0|27-41-172|2,0|153-27-41|3,0|0-27|38,0|172-153-0|1
232,0|5-48-8|1,1|48|1,0|1-130-8|2,0|1-130-48|2,0|130-48-1|1,0|48-5-130|1
914,1|18-221|2,0|0-221|36,0|182-18-0|1,0|0-221-18|1,0|182-221-1-18|1,0|0-182|28,1|0|13
675,0|4-48-429|1,1|3-4|1,0|3-4|29,0|48-4-429|1,0|4-3-429|1,0|429-4|34,0|9-429-48|2
539,0|5-226|22,0|227-8|37,0|227-226|31,0|5-8|26,0|227-5-7|2,0|226-8-5|1,1|7-226|1,0|7-227-226|1
716,1||1245,0|1-5-678|1,0|345-67|26,0|1-678-5|1,0|678-5|28,0|345-5-67|1,1|67-345|1
742,0|5-3-6|1,0|3-1|36,0|6-94-1|2,0|1-94-5|2,0|5-94|30,0|94-1-3|1,0|6|862
459,0|3-25|36,0|320-3|35,0|6-320|29,0|378-6-25|1,1|3|2,1|25-378|2,0|320-378-25|2
229,0|8-0|23,0|94-5-8|1,0|94-8-2|2,0|8|946,0|2-8-94|1,0|8-0-94|1
319,1||1295,0|5-71|34,0|5|911,0|84-71-5|1,1|128-5|1,0|120-5-128|2
307,0|1-5|37,0|0-1-5|1,0|156-1|27,0|156-270|30,0||18490,0|1-0-5|1,0|5-1|27
857,1||1256,0|0-574-6|1,0|705-574-6|2,0|6-705-594|1,1|0|4,0|6-594-574|1,0|594-6-705|1
802,0|199-52|26,0|199-33|27,0|2-52|32,0|199-8-52|2,0|33-52-8|1,0|52-199|39,1|52-8|1
483,0|33|886,0|0-20-33|1,0||18512,0|20|873,0|33-57|31,1|0|4,0|33-20|29
468,0|350-249-3|1,0|3-249-1|1,0|1-350-8-3|1,1|1|2,0|8-350-249|1,0|249-1-3|1,1|350-249-3|1
86,0|8-27-5|1,0|8-1-57|1,0|1-27-57-5|1,0|27-8|37,0|57-1|27,0|1|925,0|27-57|48
638,1||1210,0|8-23-191|4,0|27-23-8|1,0|8-23-0|1,0|0-8-23|1,0|23-27-0|1,0|191-0|31
725,0|8-0-1|1,0|1-8-22|2,0|1-6-22|1,0||18420,0|0|919,1|1-8|2,0|0-6|35
691,0|4-6|24,0|6-5|28,0|353-5|32,0|353-4|34,0|353-1|30,0|1-353-5|1,0|353|914
414,0|0-18-4|1,0|4-0|26,0|0-8-7|3,1|0-4|2,0|7-4|27,0|7-8|35,0|8|956
348,0|73-21-38|1,1|38|1,0|2-73-21|1,0|2-28|43,0|73-28-21|1,0|21-28-38|1,0|2-73|26
337,0|1-2|27,0|4-3-2-212|1,0|212-2-1|1,0|4-3-212-1|1,0|4-212-1|1,1|4-1|1,1|4-2-1|1
866,0|5-757|32,0|757-244-5|3,0|244-757-2|1,0|2-757-0|1,1|0|3,0|5-757-2|1,0|0-5-244|3
770,0|3-0|27,0||18597,0|3-20-0|1,0|20|886,0|136|918,0|4-0-20|1,0|136-0-4|1,0|0-3-4-20|2
929,0|28-18|25,0|28-25|35,0|3-25-18-28|1,0|28-151-18|2,0|18-151-25|3,1|151|1,0|28-3-25|1
389,1||1194,0|20-3-9|1,0|20-1|36,0|20-3-22|1,0|9-3-22|1,0|3-9-1|2
500,0|85-94-1|1,0|3-94-85|1,1|6-85|1,1|3|1,0|94-1-6|3,0|6-1-3|1
163,0|0-3-2|1,1|1-3|2,0|1-0-2|2,0|6-3-1|1,0|2-1-6|3,0|3|866,0|3-6-2|1
211,0|3-5-28|2,0|90-5-28|2,0|5-2-28|1,0|3-90-5|2,0|2-5-28|1,0|2|885,0|90-28|20
205,0|198-4-127|3,0|127-86|32,0|1-198-127|1,0|86-1-198|1,0|198-127-1|1,1|4|2,1|4-86|3
482,0|20-59-25|2,0|59-25-372|1,0|20|876,0|372-3-20|1,0|25-59-20|1,0|372-20|25
102,0|22-20-0|1,0|20-2-22|2,0|20|883,1|3|2,0|3-2-20|1,0|3-2-22|1
380,0|1-22|31,0|25-22-6|1,0|22-6-25|2,0|147-1|22,0|22-25-6|1,0|22-147|29,0|22-6-1|1
778,0|704-635|36,0|5-635-0|1,0|4-0-635|2,0|635-5-0|1,1|704|8,0|704-5-635|2
952,0|193|889,0|8-1-193|2,0|18-1|34,1|1-385|1,0|1-385-18|2,0|1-385-8|1,0|18-8-1|2
993,0||18605,0|39-97|38,0|97-751-39|1,0|39-1|44,0|751-97-1-94|1,0|39-751|28,0|39-97-94|2
656,1|5-0|1,0|6-5-25|1,0|2-0-25|2,0|25-0|19,0|0-6-2|1,0|2-5-25|1,0|6-25-0|1
17,0|5-3-4|1,0|3-1|35,0|1-5-3|2,1|8|1,0|5|976,1|5-1|1
429,1|5-8|1,0|5-25-93|2,0|8-93-25|1,0|0-5-25|2,0|0|899,0|0-25|36,0|0-93-5|1
338,0|72|864,0|72-0-28|1,0|322-28|33,0|322-23|24,0|28-322-23|1,0|0-23|35,0|28-23-322|1
287,0|3-218-91|1,0|91-218-5-0|1,0|5-218-0|1,0|3|889,0|3-218|24,0|218-91-0|2,0|0-5|38
817,0|171-6-86|1,0|776-6-171|1,0|6-86-776|1,0|171-6-776|1,0|6|873,0|86-646-171|2,0|646-86-171|2
939,0|517-8-664|1,0|1-3|39,0|3-664|30,0|517-664|42,0|3-664-8-517|1,0|517-8|32
553,0|18-113-50|1,0||18567,0|113-441-50|1,0|113-50-441|1,0|50-18-441|1,1|441-62|1
644,1||1244,0|0-4-8|1,0|297-4-8|1,0|8-297-27|1,0|8-27|33,0|27-297|40
636,0|59-98-3|1,1|98-2|1,0|98-2|35,0|2-59-12|1,0|3|896,0|98-3-2|1,1|59|1
277,0|6-262-8-202|1,0|262-8-0|2,0|6-262-0-202|1,0|0|915,0|202-262-6|2,0|262-6|30
786,0|2-56-28|3,0|28-2-0|1,1|3|2,0|28-3-56|1,0|2-28-3|1,1|0|6,0|0-2-28|1
366,0|1-339-93|1,0|1-268-68-93|1,0|1-68|37,0|268-1-68|1,0|339-268|20,0|268-68|27
690,0|9-84-25|1,0|39-9|31,0|25-39-9|3,0|9|926,0|39-84|32,0|4-39-25|1
788,0|1-14-8|2,0|8-24-14|1,0|8-1|20,0|8-3|31,0|8-24|27,0|1|923,0|1-24-8|4
134,1||1231,0|8-27-1|3,0|27-8-21|1,0|27-8|34,0|8-27-21|3,1|27|5
936,0|14-1-266|1,0|43-1|27,1|326|2,0|1-326-43|1,0|43-14-266|1,0|1-266|44
584,1||1209,0|495-28-45|1,0|467-45-495|1,1|467|6,0|28-495-45|1,0|467-86-495|3,0|86-467-28|1
923,0|239-61-3|1,0|61-0|25,0|61-3-5|1,0|5-0-239|2,0|61-3-0|3,0|5-61|36,0|0-239-61|2
816,0|9-0-14|1,0|5-9|32,0|5-1|27,0|0|891,0|5-0-14|1,0|9-1-0|2,0|9-5|36
945,0|1-4|35,0|4-3|27,0|3-787-4|1,0|3-787-400|1,1|4-1|1,0|3-1-4|2,0|400-1-4|1
912,0|5-39-1|1,0|51-153|27,1|39-1|1,0|153-1-51|1,0|1-39-5|1,0|39-1-5|1,0|51-1-153|1
687,1|2|5,0|25-2|26,0|25-467-23|1,0|23-2-25|2,0|23-2|32,0|2|902,0|467-2-557|3
570,0|160-18-1|2,0|160-49-1|2,0|160-49|35,0|18-160-1|1,0|160|932
631,0|7-37|26,0|7-8|38,0|8-7|35,0|8-7-2|2,0|5-2-7|1,0|8-2-7|2,0|7-5-2|2
685,0|459-15|20,0|459-0-6|2,0|6-77-15|2,0|6-0|30,0|15-77-6|2,0|15|897,0|0-6-77|2
146,0|2-39-19|2,0|2-19-39|1,1|1|3,1|4-39|1,0|4|880,0|1|928,0|19-39|37
226,1||1228,0|4-158-0|1,0|0-2-4|1,1|0-2|1,0|26|883,0|0|903,0|2-26|31
150,1||1343,0|1-64|42,0||18287,0|64-27-0|3,0|27-1-94|1,0|94-27|29,0|1-0-94|1
503,0|6-28-3|2,0|3-203-6|2,0|28-6|26,0|28-203|27,0|4-6-203|2,1|203-28|1,0|28-4-6-3|1
160,1|31-28|1,0|23|949,1|28|5,0|5-14-31|1,0|23-5|32,0|23-5-28|3,0|31-5|28
89,0|0-2-6|1,0|2-23-41|2,0|0-41|48,0|41-0-23|1,0|23-41-2|2,0|6-0|27,0|23-0|26,1|0|6
349,0|2-0|27,0|5-20-9|1,0|20-5|23,0|9-2-20|2,0|20-9-5|2,0|9-2-0|3,0|9-0|30
665,0|14-51|31,0|14-3-51|1,0|3-59-51|2,0|7-59-3|3,0|51|940,0|3-59-7|1,0|7-14-59|1
314,0|26-4-3|1,0|26-4-0|1,0|8-26|38,0|26-0|27,0|8-0-3-26|1,0|4-3-26|1,0|8-3-26|1
525,0|276-8-0|1,1|276-0|1,0|127-8-276|1,1|127|3,0|276-3-0|2,0|8-3-127|2,0|3-0-276|2
843,0|64-18-505|2,0|64|966,0|7-18-64|1,0|7-1-505|1,1|18|4,0|7|860,0|1-505|35
799,0|739-6|32,0|6-682-9|1,0|37-6|30,0|9-682-6|1,0|9-682-739|1,0|37-9-739|1
903,1|106-492|1,0|3-106-315|1,0|517-3-106|2,0|517|885,0|492|909,0|3|910,1|492|8
775,0|685-231-3|1,0|231-733-685|1,0||18558,1|3-11|1,0|733-11-231|1,0|231-733|20
859,1|55-2|1,0|2-55-27|1,0|27-2-3|2,0|69-3-55|1,0|3-55-2|1,0|2-55-3|1,0|55-2-3|1
324,0|3-7|32,0|0-7-51|2,0||18466,1|18|3,0|0|920,1|51-18|1,1|0|7
639,0|6-22-214|1,1|2|2,0|28-6-214|1,0|6-28-214|2,0|6-2|22,0|22-28-214|1,1|28-2|1
278,0|3-9|36,0|219-9-5-3|1,0|3-14|31,0|5-219-3|1,0|9-5-14|1,0|219-14|30,0|9-14-3|1
96,1|20|6,0|2-6-0|1,0|20-5-0|2,0|20-6-2|2,0|0-5-2|1,0|6-5-2|1,1|5-6|2
0,1||1297
85,1|5|7,0|37-3-5|1,1|37|2,0|37-48|32,0|48-5|34,0|5-37|37,0|5-37-3|2
604,0|131-107-3|1,0|3-131|53,0|107-2-3|2,0|131-3|28,0|107-2|28,0|131-2-107|1,1|2-3|1
896,0|347|947,0|347-0|35,0|0-3-347|3,0|6-3-18|3,0|0-347-6|2,0|18-347-6|1,0|3-0-6|2
759,0|39-1-0-584|1,0|0-128|28,0|128-1-39|1,0|0-39-128-1|1,0|39-1-128|1,0|39-1-584|1
233,0|5-109-1|1,0|5-154|28,1|3|3,0|1-3-109|3,0|1|923,0|3-154|27,1|154-5|1
145,0|5-1-22|1,0|22-131-5|1,0|5-131-22|2,0|5-131|31,0|131-1|32,0|5-48|20,0|131-48-22|1,0|48-22-131|2
64,1|3-4|1,0|15-3|19,0|1-5-15|2,0|15-1-3|3,0|4|871,0|5-1-3|1,0|5-1-4|1
77,0||18559,0|28-53-1|2,0|24-28-26|4,0|1-24-53|1,0|1|900,0|26-1-53|1,0|53-28-1|1
138,0||18518,1|43-21|1,0|77-43-21|2,0|21-77-0|1,0|2|918,0|77-0-2|2,0|77-0|26
296,1||1217,0|18-33|38,1|3-33|2,1|28|7,0|18-33-28|1,0|18|937,1|33-18|1
7,0|1-0-2-6|1,0|2-1-6-0|1,0|1-0-3|1,0|0-6-1|2,0|6-3-1|2,1|2-1|1,0|1-6-3|1
940,0|55-28|27,0|6-3-55-28|1,0|2-3|28,1|2|7,0|3-55|33,0|2-3-6|3,0|6-28-55|1
9,1||1262,0|4-1-2|1,0|4-1-5|1,0|0-1-4|2,0|2-1-5|1,0|2-4-5|2,0|5-0-1|2
854,0|3-370-18|1,0|18-6-589|3,0|370-18-6|1,0|18-6-370-589|1,0|589-3-370|1,0|18-370-589|1,0|18-589|40,0|370-3|23
818,0|183-101|28,0|25-4-101|2,0|25-101-92|1,0|183-92|21,0|4|903,1|183-101|1
833,1|5|12,0|623-0-5|2,0|174-0-5-15|1,1|623-15|1,0|174-623-0|1,0|0|904,1|15-174-5|1
571,0||18554,0|8-18-26|1,1|8-18|1,0|8-20|44,1|18|1,0|26-6-20|1,0|26-8-18|3
298,0|6-125-3-214|1,0|6-125-3|1,0|214-1-125|1,0|6-214-1|1,0|125-1-6-3|1,0|125-214-3|1,0|125|889
384,1|9-279|1,1|7|5,0|55-7|39,0|55-1|20,0|1|929,0|1-9-7|2,1|9|8
19,0|0-3-7-1|1,0||18557,0|6-3|39,0|1-0-3|1,1|3|3,0|6-1-3|1,0|1-0-6-7|1
412,0|3-9-18|1,0|18-3-9|1,0|9|904,0|3-18-8|3,0|18-9-8|1,0|8-18-3|1
521,1|1-7|1,0|18-31-7-1|1,0|7-230-1|1,1|18|2,0|230-31-7|2,0|18|922
423,0|25-0|24,0|94-64-25|2,0|94-25-0|2,0|25-94-64|1,0|94-25|36,0|64-0-5|2,0|25-94|38
806,0|3-8|41,0|748-3|26,0|8-4-748|2,0|748-8-3|2,0|8-3-748|1,0|3-8-4|1,1|748-3|1,1|3-748|1
931,0|2-171|35,0|6|916,0|466-76-2|1,0|466-2-76-6|1,0|171-2-76|1,0|6-76-171|1,0|76-171|31
938,0|82-3-33|1,0|33-82|30,1|82|3,0|2-82|35,0|2-82-3|1,0|3|896,0|82-33-833|1
518,0|31-127|37,0|6-127-1|1,1|1|1,0|1|902,0|1-6-127|2,0|127-1-6|1,0|31-1-3|1
730,0|6-5-170|1,0|100-1|29,0|5-100|28,0|170-1|29,0|6-100|23
599,0|3-268|30,0|4-3-5|2,0|219-268|36,0|3-4-219|2,0|268-3-219|1,0|219-3|28
56,1||1269,1|5|1,0|21-28-23|1,0|5-23-21|1,0|43-21-28|2,0|23-21-28|1,0|23-5-21|1
721,0|5-1-69|2,0|1-69|38,0|69-99-420|1,0|5-420-99|1,1|99|9,0|1|920,1|420|5
612,0|183|893,0|183-7-57|1,0|1-183-7|1,0|0-57-183|1,0|7|847,0|183-1-7-57|1,0|183-1-57|1
112,0|12-0-1|2,0|5-12|38,0|1-0-9|1,0|9-12|27,1|0|6,0|5-0-12|1,0|0-1|36
683,0|5-67-594|2,0|21-5-594|1,0|21-5-67|1,0|594-39|31,1|21|2,0|5-21-39|1
999,0|0-12|41,1|1-0|1,0|0-1-12|2,0|624-12-64|1,0|12-0-624|1,0|12-1-624|1,0|624-1-0-12|1
668,0|205-26-27|1,1|615|2,0|615-27-205|1,0|26-615-205|1,0|26-8|33,0|615-27|39,0|26-205|26
986,0|0-4-3|2,0|3-0|26,0|4-222-0|1,0|222-0-25|1,0|222-25-4|3,1|0|6,0|222-4-3|1
736,0|2-13-7|1,0|0-2-7|1,0|2-7|40,0||18563,0|5-13|27,0|0|899,0|7-5-0|1
22,1|5-13|1,0|4-5|31,0|6-5-4|3,0|6-5-13-8|1,0|4-6-13|3,1|13-8|1
297,0|8-160-68|1,0|1-212-68|1,0|1-8|41,0|1-212|29,0|68-212|27,1|8|5
572,1||1262,1|92-54-5|1,0|3-375|34,0|5-54-3|1,1|92|3,0|3|915
862,1||1227,0|4-13-0|2,0|13|820,0|5-13-4|1,0|4-5-13|1,0|9-0-13|1
861,0|403-18-360|2,0|0-4-360|1,1|4-360|1,0|0-403-4|4,0|403-360|27,0|4-360|27,0|0-360-18|1
430,0|0-1-5|2,0|6-5|32,0|6-5-1|1,0|6-1-18|1,0|5-1-18|1,0|6-18|22,0|0-1|40
376,0|5-219-94|1,0|6-5-94|2,0|5-301-6|2,1|94|2,0|301-6|29,0|301|915,0|94-301|43
132,0|12-25-85|2,1|1|6,0|85|914,0|36-25-85|1,1|85-1|1,0|36-85|33,0|85-25-12|1
720,1|96|1,0|68|928,1|0-68|1,0|0-96-574|3,0|574-188-68|1,0|574-68-0|1,0|574-68-96|2
863,0|117-227-105|1,0|227-6|36,0|12-117|36,1|6|5,0|117-227-6|1,1|227-6|1,0|117-227-12|1,0|105-12-117|1
368,0|6-3|38,0|0-6-134|1,0|3-6-134|2,0|134-0|31,1|1|3,1|134|4,0|0-1|39
872,1||1279,0|5-2|31,0|5-2-119|3,0|5-650-2-828|1,1|828|10,0|119-2|36
551,0|5-10|41,0|2-26-5|1,0|5-10-2|2,0|26-5-10|1,0|5-26-10|2,0|2-26|28
254,0|6-59-55|2,0|55-7|34,0|8-7-55|1,1|8-59-55|1,0|59-8-6|1,1|55|1
264,0|4-129-1|1,0|1-4|31,0|4-129-2|1,0|4-1|28,0|1-2-129|2,0|4-56|21,0|4-1-129|2
282,1|5|4,0|5-4-77|2,0|4-25|24,0|25-5|36,0|5-54|37,0|5-77|31,0|77-5|35
502,0|28-193-1|1,0|22-193|29,0|22-28|26,0|193-39-22|2,0|28-193-22|1,1|28-1-193|1
726,0|25-6|21,0|25-171-228|2,0|171|895,0|25-171-8|4,0|228|869,0|6-228-171|1,0|6|890
887,0||18467,0|132-96|36,0|73-9|34,0|3-9-73|2,0|96-3-9|1,0|96-73-3|1,0|96|936
169,0|29-80|37,0|80-137-3|2,0|29-2|33,0|29-137|32,0|137-29|35,0|2-29-3|1
781,1|6|1,0||18486,0|9-6-0|1,0|51|929,0|772-0-51|1,0|9-0-6|2,0|9-6|34
237,0|215-191-94|1,1|94-5|1,1|94|2,0|191-3-5|1,0|215-5-3|1,0|191-215-3|2
701,1|477|1,0|1-0-362|1,0|0-1-362|1,0|490-362|32,0|0|926,1|490-477|1,0|0-477-362|1
234,0|2-4|39,0|4-2-0|1,0|18-4|23,0|80-4|26,0|0-2|38,0|18-4-0-2|1
782,0|1-429-51|1,1|1|6,0|429|972,1|429|3,0|2-429-253|1,0|1-253-429|1,0|2-429-51|1
532,0|0-300-2|1,0|0-27-259|2,0|259-27-0|1,0|2-27-300|1,0|300-27-0|1,0|2|909,1|0|4,0|300|932
135,0|29-1|34,0|29-2|31,0|61-4-2|1,0|2-61-4|1,0|1-4-29|1,0|29-61|27,0|2-4-1|1
577,0|28-5|31,0|0-28-5|1,0|48-0-5|3,0|28-48|29,0|5-0-9|1,0|9-0|35
231,0|42-2-3|1,0|42-6-3|1,0|3-8-42|1,0|6-8-42|2,0|2-3-6|2,0|3-6-8|2,1|3-2|1
220,0|22-6-71|2,0|71-6|28,0||18403,0|124-22|33,0|56-22-124|2,0|56-124-6|2,0|22-56-6|1
256,0|121-6|30,0|1-16|35,0|7-121-1|3,0|6|874,0|7-16-1|1,0|1-6-121|1,0|6-16|42
997,1|1|8,0|12|953,0|0-673-12|1,0|0|885,0|1-7-673|1,0|1-0-12|2,1|12|7
595,1|320-5|1,0|9-320|37,0|320-3-2|1,0|320-2|31,0|320-9-5|1,0|3|906,0|9-2-320|1
713,0|2-297-162|1,0|2-297-649|2,0|162-4-2|1,0|4-2-162|1,0|4-162|33,0|297-162-649|2,0|2-297|31
407,0|28-9-351|2,0|2-4-351|1,0|28-9|21,1|4-28|2,1|9-351|1,0|9-351|27,1|351-4-9|1
155,0|12-1|24,0|12-0|35,0|5-12-0|1,0|5-1-78|2,0|78-5-12|1,0|12-1-78|1,0|1-0-12|1
739,0|1-591-37|1,0|37-1-6|4,0|37-1-5|1,0|6-37-5|3,0|37-591-5|1,0|5-6|32,0|6-591-37|1
667,0|1-96-5|1,0|1-96|30,0|6-1|39,0|96-6|25,0|5-96-28-1|1,0|5-6-96|4
588,0|2-320-28|4,1|320-2|1,0|2-8-320|1,0|28-2|36,1|320|1,0|320-2|36,0|16-320|27
481,0|6-96-4|2,0|6-96-28|2,0|23|947,0|23-96-28|1,0|96-6-28|1,0|96-4|29,0|4-96|37
249,0|2-131|38,1|2|5,0|131-2-5|3,0|131-1-130|1,0|2-131-5|1,0|2-1-5|1
114,0|0-1-5|2,0||18477,0|5-0-33|1,0|1-33|32,0|33-9-0|1,0|9-33-1|1,0|0-33-1|1
991,0|6-28|24,0|3-25-28|3,0|28-6|29,0|6-25-28|1,0|25-6-16|1,0|6-28-16|1
245,0|12-6|39,0|12-3|36,0|71-12-3|2,0|6-71-3-25|1,0|71-3-25|2,0|6-12-71|1,0|71-12-25|2
812,1||1259,0|19-26|38,0|5-19|25,0|26-640-5|1,0|86|917,0|19-86-640|1,0|640-86-19|1
846,0|3-49-800|1,0|140-49-3|2,0|7-800-3|1,0|800-140|33,0|49-7-800|1,0|49-7|28,0|140-7-800|1,0|7-49-140|1
197,0|118-50|39,0|50-48|23,0|118-48|36,0|50-118-3|1,0|96-118-50|3,0|48-118|34,0|3-48|29
513,0|387-0-48|1,0|3-387-391-48|1,0|387-391|33,0|391-0-48|1,0|0-387-391|1,1|387-48|1,0|3|908
49,0|2-9-5|2,0|5-23-9|1,1|23|3,0|0-9-5|2,0|0-23|36,0|9-0-2|2,0|9-0|31,1|0-9-23|1
74,0|37-3-5|1,0|37-1|40,0|1-37|30,0|37-5-9|1,1|9|3,0|37-3-9|1,0|3-9-1|2
37,0|21-2-4|1,0|2-0|19,0|0-4-21|3,0|21-0|29,0|2-4-0|1,0|2-0-18|1,0|0-4|39
791,1|2-200|1,0|200-20|28,0|200-2|28,0|2-8-20|2,0|8-2-5|2,0|8-5-2|1,0|2-200|35
954,1|9-58|2,0|0-58-32|2,1|32|10,0|0-32|35,1|23|5,0|9-58-32|2,0|23-9-32|4
981,0||18469,0|2-9-5|2,1|9-3|2,1|212|4,0|212-2-5|2,0|212-3-9|3
624,0|403-89-126|1,0|403-126-29|2,0|126-403-89|1,0|533-89|29,0|126-89|31,0|126-533-89-403|1,0|29-126-403|2
897,0|199-96|34,0|748-199|36,0|96-199|34,0|748-27-96|1,0|276-27-199|2,0|96-276-748|1,0|276-96-27|1
737,0|128-22|24,0|22-0-8|1,0|22-0|29,0|128-0|21,0|22-8-0|1,1|22|2
550,0|25-32-129|1,0|12-32-348|1,0|348-32-12|1,0|129-12-32|2,0|32-12-25|1,1|12|3,1|32-12|1
236,0|57-71-78|2,1|12-6|1,0|71-12-57|2,0|71-12|23,0|57-6-12|2,0|57-6|28,0|78-6|32
20,0|1-6|34,0|0-1-6|1,0|6-1|35,0|8-6-1|1,1|0|2,0|6-0-8|1
821,0|0-3-97|2,0|1-3|37,0|3-0|26,0|1-97-3|3,0|8-1|24,0|8-3|29,0|8-97|31
941,0|837-3|25,0|576-7|40,0|1-837|37,0|7|871,0|837-576-1|2,0|3-7-1|1,0|1-7-576|4
536,0|15-6-4|1,0|67-4-15|3,1|4|3,0|4-6-67|2,0|15-4-67|1,0|6-67|32
580,0|1-6-33|1,0|6-128-0|1,0|33-128-6|1,0|128-0-6|2,0|1-128|42,0|1-6-0|2,0|0-33-6|1
885,0|6-39-638|2,0|39-52-6|1,0|638-3-52|2,0|3-52-638|1,0|39-6-52|1,0|6-3-638|1,0|6-52-638|1
905,0|421|903,1|160|5,0|421-5-20|1,0|560-421|32,0|20-160-421|1,0|160-5-421|1,1|5-560|1
152,0|4-1-61|1,0|29-4-61|4,0|1-4-61|1,1|1|5,0|61-1-18|1,0|18|915,0|18-29-1|1
428,0|41-68|28,0|68-7-41|1,0|3-68-41|1,1|68-39|1,0|41-7-68|1,0|41-68-39|1,0|68-3|33
769,0|78-42|28,0|42-3|28,0|12-78|24,0|127-42|28,0|78-127|26,0|78-12|31
994,0|1-11-769|1,0|6-1-11|1,0|1-769-6|2,0|11-6-769|1,0|11|883,0|769-0|35,0|0-6|43
998,1|5|9,0|5-20-21|1,0|5-21-0|1,0|21-5-358|1,1|21-0|1,0|358-21-20|1,0|358-5-0|1
377,0|140-5-27|2,0|27-140-0-5|1,0|27-5|26,0|140-0-27|1,0|15-27|32,0|15-5-27|1,0|5-140-27|3
175,0|3-127|50,0|50-127-3-2|1,0|52-50|28,0||18596,0|52-50-2|2,0|127-50-52-2|1
547,1|7-11|1,0|21-3|38,0|11-74-7|2,0|3-11|27,0|11-74-7-21|1,0|21-7-11|1,0|11-3-21|1
489,0|41-1-99|1,1|1|5,0|262-1-68|1,0|41-262|29,0|68-99-262|1,0|262-1|18
230,0|50-28|29,0|50|903,1|50-1-198|1,0|1|941,0|1-41-28|1,0|41|966
44,0|2-5-0|1,0|7-0-2|2,0||18483,1|2-7|1,0|5-7|24,0|0-5-25|2,0|0-5-7|2,0|5|955
465,0|5-23-56|2,0||18480,0|5-56|33,0|56-23-5|1,0|59|893,0|23-56-59|1,0|56-5|27
891,0|56-711|37,0|56-0-637|1,0|227-0-711|1,0|711-0|32,0|227-56-637|1,0|56-711-0|1
128,0|52-3-8|2,0|3-52|39,0|8-52-27|3,0|52|940,1|8-3|2,0|1|926,1|8-27|1
313,1|2|9,0|23-3-8|1,0|23-3|34,0|2-23|36,0|3-2-8|1,0|3-1-8|4,0|8-2-3|1
671,0|23-513-73|1,0|73-11-23|2,0|11-73-513|1,1|73-11|1,0|73-513-11|2,0|11-73|32
281,1|207|4,0|1-2-4|2,0||18532,0|8-2-207|2,0|2-207-8|1,0|207-2|25
587,0|2-168-439|1,1|2-439|1,0|2-439|37,0|9-168-2|1,0|0-439-2|2,1|0|4,0|9-168|30
274,0|1-8|45,0||18457,0|1-28|29,0|121-8-28-32|1,0|1|899,0|121-1-32|2,0|8-121|26
554,0|3-2-85|1,0|80-2-53|2,0|2-3-80|1,0|53-80|28,0|85-3|23,0|53-80-2|1,0|80-85|28
622,0|2-6-166|1,0|1-166-5|1,0|2-5-6|1,0||18520,0|6-5|32,0|2-1-166|2
949,0|353-103-12|2,1|6|1,1|435|3,0|6-353|29,0|6|909,0|12-353|33,0|12-6-353|1
359,0|12-6|37,0|62|896,0|6-12-62|2,0|335-6|23,0|335-126-12|3,0|126-6|33,0|126-335|24
780,0|4-6-636|1,0|33-85|29,0|6-4|20,0|6-33-4|1,0|6|940,0|6-85-4|1
446,0|241|873,0|241-140|31,0|140-26|29,0|121-140-241|2,0|121-241|41,0|241-140-0|1,0|241-26-0|1
967,0|3-27-43|4,0|3-39-43-8|1,0|43-8|31,0|43-3|27,1|27|5,0|3-39-27|1,0|8-43|40
318,0|28-9-7|2,0|5-28-7|1,0|5-7|23,1|18-7|1,0|7-5|39,1|7|5,0|9-7-18|3
162,0|0-3-55|2,0|0-55|43,0|55-4-3-9|1,0|4-55-9|1,0|9-4-55|1,0|55-3-9|1,0|9-0-4|1
417,0|265-20|29,0|265-20-1|1,0|265-89-85|1,1|1-20-89-265|1,0|1-20-85|1,0|89-20|38,0|20-89-85|1
653,0|97-468-4|1,0|97-324|27,0|324-16-97|1,0|97-468|29,0|468-324-16|1,0|16-324-4|1,0|16-4-468|1
408,1|76-1|2,0|26-5|38,1|76-1-26|1,0|3-76|28,0|76-5|28,0|26-5-1|1,0|76-5-3|2
73,0|0-3-1|3,0|23-3-1|1,0|0-3-23|1,0|23-0|34,0|23-3|37,0|3-1-23|1,0|0-27|35
763,0|2-3|29,0|0-3-1|3,0|8-2|34,0|2-3-8|1,0|3-0-8|1,0|8-3-2|1
976,1|157-28|1,0|6-28-157|1,0|30-28-42|1,0||18686,1|28|3,0|6-157-28-42|1,0|157|897
